day,hour,p1,p2
01.06.2018,01:54:00,99.9,103.1
01.06.2018,01:54:10,100,103.1
01.06.2018,01:54:20,100,103.1
01.06.2018,01:54:30,100,103
01.06.2018,01:54:40,100,103.1
01.06.2018,01:54:50,99.9,103.1
01.06.2018,01:55:00,100,103.1
01.06.2018,01:55:10,100.1,103.1
01.06.2018,01:55:20,100,103.1
01.06.2018,01:55:30,100,103
01.06.2018,01:55:40,100,103.1
01.06.2018,01:55:50,100,103
01.06.2018,01:56:00,100,102.9
01.06.2018,01:56:10,100,102.8
01.06.2018,01:56:20,100,102.9
01.06.2018,01:56:30,100,103
01.06.2018,01:56:40,100,102.9
01.06.2018,01:56:50,100,102.8
01.06.2018,01:57:00,100,102.9
01.06.2018,01:57:10,100,102.9
01.06.2018,01:57:20,100,103
01.06.2018,01:57:30,100,103
01.06.2018,01:57:40,100,102.9
01.06.2018,01:57:50,100,103
01.06.2018,01:58:00,100,102.9
01.06.2018,01:58:10,100,102.9
01.06.2018,01:58:20,100,102.9
01.06.2018,01:58:30,100,102.9
01.06.2018,01:58:40,100,102.9
01.06.2018,01:58:50,100,102.9
01.06.2018,01:59:00,100,102.9
01.06.2018,01:59:10,100,102.9
01.06.2018,01:59:20,100,102.9
01.06.2018,01:59:30,100,102.9
01.06.2018,01:59:40,100,102.8
01.06.2018,01:59:50,99.9,102.9
01.06.2018,02:00:00,99.9,102.9
01.06.2018,02:00:10,100,102.9
01.06.2018,02:00:20,100,102.9
01.06.2018,02:00:30,100,102.8
01.06.2018,02:00:40,100,102.8
01.06.2018,02:00:50,100,102.8
01.06.2018,02:01:00,100,102.8
01.06.2018,02:01:10,100,102.8
01.06.2018,02:01:20,99.9,102.8
01.06.2018,02:01:30,100,102.7
01.06.2018,02:01:40,100,102.8
01.06.2018,02:01:50,100,102.6
01.06.2018,02:02:00,100,102.8
01.06.2018,02:02:10,100,102.6
01.06.2018,02:02:20,100,102.6
01.06.2018,02:02:30,100,102.6
01.06.2018,02:02:40,100,102.5
01.06.2018,02:02:50,99.9,102.7
01.06.2018,02:03:00,100,102.7
01.06.2018,02:03:10,99.9,102.5
01.06.2018,02:03:20,99.8,102.6
01.06.2018,02:03:30,100,102.6
01.06.2018,02:03:40,100,102.6
01.06.2018,02:03:50,100,102.6
01.06.2018,02:04:00,99.9,102.6
01.06.2018,02:04:10,99.9,102.4
01.06.2018,02:04:20,100,102.5
01.06.2018,02:04:30,100.1,102.4
01.06.2018,02:04:40,100.1,102.5
01.06.2018,02:04:50,100,102.5
01.06.2018,02:05:00,100,102.4
01.06.2018,02:05:10,100,102.3
01.06.2018,02:05:20,100,102.4
01.06.2018,02:05:30,100.1,102.4
01.06.2018,02:05:40,100.1,102.4
01.06.2018,02:05:50,100,102.3
01.06.2018,02:06:00,100,102.5
01.06.2018,02:06:10,100,102.3
01.06.2018,02:06:20,100.2,102.2
01.06.2018,02:06:30,100.1,102.4
01.06.2018,02:06:40,100,102.3
01.06.2018,02:06:50,100,102.3
01.06.2018,02:07:00,100,102.3
01.06.2018,02:07:10,100.1,102.2
01.06.2018,02:07:20,100,102.3
01.06.2018,02:07:30,100.1,102.2
01.06.2018,02:07:40,99.9,102.2
01.06.2018,02:07:50,100.1,102.3
01.06.2018,02:08:00,100.1,102.2
01.06.2018,02:08:10,100,102.2
01.06.2018,02:08:20,99.9,102.2
01.06.2018,02:08:30,100,102.1
01.06.2018,02:08:40,100,102.2
01.06.2018,02:08:50,100.2,102.1
01.06.2018,02:09:00,100,102.1
01.06.2018,02:09:10,100.1,102
01.06.2018,02:09:20,100,102.1
01.06.2018,02:09:30,100,102
01.06.2018,02:09:40,100,102
01.06.2018,02:09:50,100,101.9
01.06.2018,02:10:00,100,101.9
01.06.2018,02:10:10,100,101.9
01.06.2018,02:10:20,99.9,102
01.06.2018,02:10:30,99.9,102
01.06.2018,02:10:40,100.1,101.9
01.06.2018,02:10:50,100,101.9
01.06.2018,02:11:00,100,102
01.06.2018,02:11:10,100,101.8
01.06.2018,02:11:20,100.1,101.9
01.06.2018,02:11:30,99.9,101.9
01.06.2018,02:11:40,100,101.9
01.06.2018,02:11:50,100.1,101.7
01.06.2018,02:12:00,100.1,101.8
01.06.2018,02:12:10,100.1,101.8
01.06.2018,02:12:20,100.1,101.8
01.06.2018,02:12:30,100,101.6
01.06.2018,02:12:40,100,101.7
01.06.2018,02:12:50,99.9,101.7
01.06.2018,02:13:00,100,101.7
01.06.2018,02:13:10,99.9,101.8
01.06.2018,02:13:20,100.1,101.7
01.06.2018,02:13:30,100,101.7
01.06.2018,02:13:40,100,101.7
01.06.2018,02:13:50,100,101.7
01.06.2018,02:14:00,100,101.6
01.06.2018,02:14:10,100.1,101.7
01.06.2018,02:14:20,100,101.7
01.06.2018,02:14:30,100,101.7
01.06.2018,02:14:40,100,101.7
01.06.2018,02:14:50,100.2,101.7
01.06.2018,02:15:00,100,101.6
01.06.2018,02:15:10,100,101.7
01.06.2018,02:15:20,100,101.7
01.06.2018,02:15:30,100,101.7
01.06.2018,02:15:40,100,101.6
01.06.2018,02:15:50,100,101.7
01.06.2018,02:16:00,100,101.6
01.06.2018,02:16:10,100,101.5
01.06.2018,02:16:20,100,101.7
01.06.2018,02:16:30,100,101.6
01.06.2018,02:16:40,100,101.6
01.06.2018,02:16:50,100,101.6
01.06.2018,02:17:00,100,101.6
01.06.2018,02:17:10,100,101.6
01.06.2018,02:17:20,100,101.7
01.06.2018,02:17:30,100,101.6
01.06.2018,02:17:40,100,101.6
01.06.2018,02:17:50,100,101.6
01.06.2018,02:18:00,100,101.5
01.06.2018,02:18:10,100,101.5
01.06.2018,02:18:20,100,101.5
01.06.2018,02:18:30,100,101.4
01.06.2018,02:18:40,100,101.5
01.06.2018,02:18:50,100,101.4
01.06.2018,02:19:00,100,101.4
01.06.2018,02:19:10,100,101.3
01.06.2018,02:19:20,100,101.4
01.06.2018,02:19:30,100,101.4
01.06.2018,02:19:40,100,101.5
01.06.2018,02:19:50,100,101.3
01.06.2018,02:20:00,100,101.4
01.06.2018,02:20:10,100,101.3
01.06.2018,02:20:20,100,101.2
01.06.2018,02:20:30,100,101.3
01.06.2018,02:20:40,100,101.3
01.06.2018,02:20:50,100,101.3
01.06.2018,02:21:00,100,101.3
01.06.2018,02:21:10,100,101.2
01.06.2018,02:21:20,100,101.1
01.06.2018,02:21:30,100,101.2
01.06.2018,02:21:40,100,101.3
01.06.2018,02:21:50,100,101.3
01.06.2018,02:22:00,100,101.2
01.06.2018,02:22:10,100,101.2
01.06.2018,02:22:20,99.9,101.2
01.06.2018,02:22:30,100,101.2
01.06.2018,02:22:40,100,101.1
01.06.2018,02:22:50,100,101.1
01.06.2018,02:23:00,99.9,101.1
01.06.2018,02:23:10,100,101.1
01.06.2018,02:23:20,99.9,101.1
01.06.2018,02:23:30,99.9,101.1
01.06.2018,02:23:40,100.1,101
01.06.2018,02:23:50,100,101
01.06.2018,02:24:00,100,101
01.06.2018,02:24:10,100.1,101
01.06.2018,02:24:20,100.1,101
01.06.2018,02:24:30,100.1,101
01.06.2018,02:24:40,100,101
01.06.2018,02:24:50,100,101
01.06.2018,02:25:00,100,100.9
01.06.2018,02:25:10,100.1,101
01.06.2018,02:25:20,100.2,100.8
01.06.2018,02:25:30,99.9,100.9
01.06.2018,02:25:40,100,100.9
01.06.2018,02:25:50,100.1,100.7
01.06.2018,02:26:00,100.1,100.8
01.06.2018,02:26:10,100.1,100.9
01.06.2018,02:26:20,100.1,100.8
01.06.2018,02:26:30,100.1,100.8
01.06.2018,02:26:40,100.1,100.7
01.06.2018,02:26:50,100,100.7
01.06.2018,02:27:00,100,100.7
01.06.2018,02:27:10,100,100.7
01.06.2018,02:27:20,100.1,100.7
01.06.2018,02:27:30,100.1,100.8
01.06.2018,02:27:40,100,100.6
01.06.2018,02:27:50,100,100.7
01.06.2018,02:28:00,100,100.7
01.06.2018,02:28:10,100.1,100.6
01.06.2018,02:28:20,100.1,100.7
01.06.2018,02:28:30,100,100.5
01.06.2018,02:28:40,100,100.5
01.06.2018,02:28:50,100.1,100.6
01.06.2018,02:29:00,99.9,100.6
01.06.2018,02:29:10,100,100.5
01.06.2018,02:29:20,100.1,100.7
01.06.2018,02:29:30,100.1,100.5
01.06.2018,02:29:40,100,100.5
01.06.2018,02:29:50,100.1,100.5
01.06.2018,02:30:00,100,100.5
01.06.2018,02:30:10,100.1,100.4
01.06.2018,02:30:20,100,100.4
01.06.2018,02:30:30,100,100.5
01.06.2018,02:30:40,100,100.4
01.06.2018,02:30:50,100,100.4
01.06.2018,02:31:00,100,100.2
01.06.2018,02:31:10,100,100.5
01.06.2018,02:31:20,100.1,100.5
01.06.2018,02:31:30,100.1,100.4
01.06.2018,02:31:40,99.9,100.5
01.06.2018,02:31:50,100.1,100.4
01.06.2018,02:32:00,100.1,100.4
01.06.2018,02:32:10,100,100.4
01.06.2018,02:32:20,100,100.4
01.06.2018,02:32:30,100,100.4
01.06.2018,02:32:40,100.1,100.4
01.06.2018,02:32:50,100,100.4
01.06.2018,02:33:00,100,100.5
01.06.2018,02:33:10,100.1,100.5
01.06.2018,02:33:20,100.1,100.3
01.06.2018,02:33:30,100,100.4
01.06.2018,02:33:40,100.1,100.4
01.06.2018,02:33:50,100,100.3
01.06.2018,02:34:00,100.1,100.4
01.06.2018,02:34:10,100.1,100.4
01.06.2018,02:34:20,100.2,100.4
01.06.2018,02:34:30,100,100.4
01.06.2018,02:34:40,100,100.4
01.06.2018,02:34:50,100,100.3
01.06.2018,02:35:00,100,100.4
01.06.2018,02:35:10,100,100.3
01.06.2018,02:35:20,100,100.3
01.06.2018,02:35:30,100,100.2
01.06.2018,02:35:40,100,100.2
01.06.2018,02:35:50,100,100.3
01.06.2018,02:36:00,100,100.3
01.06.2018,02:36:10,100,100.2
01.06.2018,02:36:20,100,100.3
01.06.2018,02:36:30,100,100
01.06.2018,02:36:40,100,100.2
01.06.2018,02:36:50,100,100.1
01.06.2018,02:37:00,100,100.2
01.06.2018,02:37:10,100,100
01.06.2018,02:37:20,100,100
01.06.2018,02:37:30,100,100
01.06.2018,02:37:40,100,100
01.06.2018,02:37:50,100,100
01.06.2018,02:38:00,100,100
01.06.2018,02:38:10,100,100
01.06.2018,02:38:20,100,99.9
01.06.2018,02:38:30,100,100
01.06.2018,02:38:40,100,100.1
01.06.2018,02:38:50,100,100
01.06.2018,02:39:00,100,99.9
01.06.2018,02:39:10,100,99.9
01.06.2018,02:39:20,100,100
01.06.2018,02:39:30,100,99.9
01.06.2018,02:39:40,100,100
01.06.2018,02:39:50,100,100
01.06.2018,02:40:00,100,99.9
01.06.2018,02:40:10,100,99.8
01.06.2018,02:40:20,100,99.8
01.06.2018,02:40:30,100,99.9
01.06.2018,02:40:40,100,99.8
01.06.2018,02:40:50,100,99.8
01.06.2018,02:41:00,100,99.8
01.06.2018,02:41:10,100,99.8
01.06.2018,02:41:20,100,99.9
01.06.2018,02:41:30,100,99.7
01.06.2018,02:41:40,100,99.7
01.06.2018,02:41:50,100,99.7
01.06.2018,02:42:00,100,99.6
01.06.2018,02:42:10,100,99.7
01.06.2018,02:42:20,100,99.6
01.06.2018,02:42:30,100,99.6
01.06.2018,02:42:40,100,99.6
01.06.2018,02:42:50,100,99.7
01.06.2018,02:43:00,100,99.6
01.06.2018,02:43:10,100,99.6
01.06.2018,02:43:20,99.9,99.6
01.06.2018,02:43:30,100,99.6
01.06.2018,02:43:40,100,99.5
01.06.2018,02:43:50,100,99.4
01.06.2018,02:44:00,100.1,99.6
01.06.2018,02:44:10,100.1,99.5
01.06.2018,02:44:20,100,99.6
01.06.2018,02:44:30,100,99.5
01.06.2018,02:44:40,100.1,99.3
01.06.2018,02:44:50,100,99.5
01.06.2018,02:45:00,100.1,99.5
01.06.2018,02:45:10,100.1,99.5
01.06.2018,02:45:20,100.1,99.3
01.06.2018,02:45:30,100,99.4
01.06.2018,02:45:40,100.1,99.3
01.06.2018,02:45:50,100.1,99.4
01.06.2018,02:46:00,99.9,99.3
01.06.2018,02:46:10,100,99.3
01.06.2018,02:46:20,100.1,99.3
01.06.2018,02:46:30,100,99.3
01.06.2018,02:46:40,100,99.2
01.06.2018,02:46:50,100,99.2
01.06.2018,02:47:00,100.1,99.2
01.06.2018,02:47:10,100,99.3
01.06.2018,02:47:20,100,99.1
01.06.2018,02:47:30,100,99.2
01.06.2018,02:47:40,100,99.2
01.06.2018,02:47:50,100.1,99.1
01.06.2018,02:48:00,100.1,99.2
01.06.2018,02:48:10,100,99.1
01.06.2018,02:48:20,100,99.2
01.06.2018,02:48:30,100.1,99
01.06.2018,02:48:40,100,99
01.06.2018,02:48:50,100,99.1
01.06.2018,02:49:00,100,99.1
01.06.2018,02:49:10,100.1,99.2
01.06.2018,02:49:20,100,99.2
01.06.2018,02:49:30,100,99.1
01.06.2018,02:49:40,100,99.2
01.06.2018,02:49:50,100.1,99.1
01.06.2018,02:50:00,100,99.1
01.06.2018,02:50:10,99.9,99.1
01.06.2018,02:50:20,100,99.1
01.06.2018,02:50:30,100.1,99.1
01.06.2018,02:50:40,100,99.1
01.06.2018,02:50:50,100.1,99.1
01.06.2018,02:51:00,100,99
01.06.2018,02:51:10,99.9,99.2
01.06.2018,02:51:20,100.1,99.1
01.06.2018,02:51:30,100,99.2
01.06.2018,02:51:40,100.1,99
01.06.2018,02:51:50,99.9,99.1
01.06.2018,02:52:00,100.1,99.2
01.06.2018,02:52:10,100,99.1
01.06.2018,02:52:20,99.9,99
01.06.2018,02:52:30,100.1,98.9
01.06.2018,02:52:40,100.1,98.9
01.06.2018,02:52:50,100,99.1
01.06.2018,02:53:00,99.9,98.9
01.06.2018,02:53:10,100,99
01.06.2018,02:53:20,100.1,99
01.06.2018,02:53:30,100,98.9
01.06.2018,02:53:40,100.1,98.9
01.06.2018,02:53:50,100,98.8
01.06.2018,02:54:00,100,98.9
01.06.2018,02:54:10,100,99
01.06.2018,02:54:20,100.1,98.9
01.06.2018,02:54:30,100,98.8
01.06.2018,02:54:40,100,98.9
01.06.2018,02:54:50,100.1,98.9
01.06.2018,02:55:00,100.1,98.8
01.06.2018,02:55:10,100.1,98.8
01.06.2018,02:55:20,100,98.8
01.06.2018,02:55:30,100,98.7
01.06.2018,02:55:40,100,98.8
01.06.2018,02:55:50,100,98.7
01.06.2018,02:56:00,100,98.7
01.06.2018,02:56:10,100,98.8
01.06.2018,02:56:20,100,98.6
01.06.2018,02:56:30,100,98.7
01.06.2018,02:56:40,100,98.7
01.06.2018,02:56:50,100,98.6
01.06.2018,02:57:00,100,98.6
01.06.2018,02:57:10,100,98.7
01.06.2018,02:57:20,100,98.6
01.06.2018,02:57:30,100,98.6
01.06.2018,02:57:40,100,98.5
01.06.2018,02:57:50,100,98.5
01.06.2018,02:58:00,100,98.6
01.06.2018,02:58:10,100,98.5
01.06.2018,02:58:20,100,98.5
01.06.2018,02:58:30,100,98.5
01.06.2018,02:58:40,100,98.6
01.06.2018,02:58:50,100,98.5
01.06.2018,02:59:00,100,98.5
01.06.2018,02:59:10,100,98.4
01.06.2018,02:59:20,100,98.4
01.06.2018,02:59:30,100,98.4
01.06.2018,02:59:40,100,98.3
01.06.2018,02:59:50,100,98.3
01.06.2018,03:00:00,100,98.4
01.06.2018,03:00:10,100,98.4
01.06.2018,03:00:20,100,98.5
01.06.2018,03:00:30,100,98.3
01.06.2018,03:00:40,100,98.5
01.06.2018,03:00:50,100,98.5
01.06.2018,03:01:00,100,98.4
01.06.2018,03:01:10,100,98.2
01.06.2018,03:01:20,100,98.2
01.06.2018,03:01:30,100,98.3
01.06.2018,03:01:40,100,98.3
01.06.2018,03:01:50,100,98.2
01.06.2018,03:02:00,100,98.1
01.06.2018,03:02:10,100,98.1
01.06.2018,03:02:20,100,98.1
01.06.2018,03:02:30,100,98.2
01.06.2018,03:02:40,100,98.1
01.06.2018,03:02:50,100,98.2
01.06.2018,03:03:00,99.9,98.2
01.06.2018,03:03:10,100.2,98
01.06.2018,03:03:20,99.9,98
01.06.2018,03:03:30,100,98.1
01.06.2018,03:03:40,100,98.1
01.06.2018,03:03:50,100.2,98.1
01.06.2018,03:04:00,100,98
01.06.2018,03:04:10,100,98.1
01.06.2018,03:04:20,100.2,98
01.06.2018,03:04:30,100.2,97.9
01.06.2018,03:04:40,100.1,98
01.06.2018,03:04:50,100,97.9
01.06.2018,03:05:00,99.9,98
01.06.2018,03:05:10,100,98
01.06.2018,03:05:20,100.1,97.9
01.06.2018,03:05:30,100.1,98
01.06.2018,03:05:40,100.1,97.9
01.06.2018,03:05:50,100,97.9
01.06.2018,03:06:00,100.1,97.9
01.06.2018,03:06:10,100,97.9
01.06.2018,03:06:20,100.1,97.8
01.06.2018,03:06:30,100,97.8
01.06.2018,03:06:40,100,97.9
01.06.2018,03:06:50,100,97.8
01.06.2018,03:07:00,100,97.8
01.06.2018,03:07:10,100.1,97.9
01.06.2018,03:07:20,100.1,97.9
01.06.2018,03:07:30,100,97.9
01.06.2018,03:07:40,100.1,98
01.06.2018,03:07:50,100,98
01.06.2018,03:08:00,100.2,97.9
01.06.2018,03:08:10,100.2,97.8
01.06.2018,03:08:20,100,97.9
01.06.2018,03:08:30,100,97.8
01.06.2018,03:08:40,100.1,97.9
01.06.2018,03:08:50,100.1,97.9
01.06.2018,03:09:00,100,97.9
01.06.2018,03:09:10,99.9,97.9
01.06.2018,03:09:20,100,97.8
01.06.2018,03:09:30,100.1,97.9
01.06.2018,03:09:40,100.1,97.8
01.06.2018,03:09:50,100.1,97.8
01.06.2018,03:10:00,100,97.7
01.06.2018,03:10:10,100,97.8
01.06.2018,03:10:20,100.1,97.7
01.06.2018,03:10:30,100.2,97.6
01.06.2018,03:10:40,100.2,97.8
01.06.2018,03:10:50,100.1,97.7
01.06.2018,03:11:00,100,97.7
01.06.2018,03:11:10,100,97.7
01.06.2018,03:11:20,100,97.6
01.06.2018,03:11:30,100,97.7
01.06.2018,03:11:40,100.1,97.7
01.06.2018,03:11:50,100,97.7
01.06.2018,03:12:00,100.1,97.7
01.06.2018,03:12:10,100.1,97.7
01.06.2018,03:12:20,100.1,97.5
01.06.2018,03:12:30,100,97.5
01.06.2018,03:12:40,99.9,97.5
01.06.2018,03:12:50,100,97.6
01.06.2018,03:13:00,100.1,97.4
01.06.2018,03:13:10,100.1,97.5
01.06.2018,03:13:20,100.1,97.5
01.06.2018,03:13:30,100,97.5
01.06.2018,03:13:40,100,97.5
01.06.2018,03:13:50,100,97.5
01.06.2018,03:14:00,100,97.4
01.06.2018,03:14:10,100.1,97.4
01.06.2018,03:14:20,100,97.5
01.06.2018,03:14:30,100,97.5
01.06.2018,03:14:40,100,97.4
01.06.2018,03:14:50,100.1,97.4
01.06.2018,03:15:00,99.9,97.4
01.06.2018,03:15:10,100,97.3
01.06.2018,03:15:20,100.1,97.2
01.06.2018,03:15:30,100,97.3
01.06.2018,03:15:40,100,97.3
01.06.2018,03:15:50,100,97.3
01.06.2018,03:16:00,100,97.2
01.06.2018,03:16:10,100,97.3
01.06.2018,03:16:20,100,97.2
01.06.2018,03:16:30,100,97.2
01.06.2018,03:16:40,100,97.2
01.06.2018,03:16:50,100,97.2
01.06.2018,03:17:00,100,97.1
01.06.2018,03:17:10,100,97.3
01.06.2018,03:17:20,100,97.1
01.06.2018,03:17:30,100,97.1
01.06.2018,03:17:40,100,97.2
01.06.2018,03:17:50,100,97.1
01.06.2018,03:18:00,100,97
01.06.2018,03:18:10,100,97.1
01.06.2018,03:18:20,100,97.2
01.06.2018,03:18:30,100,97.1
01.06.2018,03:18:40,100,96.9
01.06.2018,03:18:50,100,97.1
01.06.2018,03:19:00,100,97
01.06.2018,03:19:10,100,96.9
01.06.2018,03:19:20,100,96.9
01.06.2018,03:19:30,100,97
01.06.2018,03:19:40,100,97
01.06.2018,03:19:50,100,96.9
01.06.2018,03:20:00,100,96.8
01.06.2018,03:20:10,100,96.8
01.06.2018,03:20:20,100,96.9
01.06.2018,03:20:30,100,96.8
01.06.2018,03:20:40,100,96.9
01.06.2018,03:20:50,100,96.8
01.06.2018,03:21:00,100,96.9
01.06.2018,03:21:10,100,96.8
01.06.2018,03:21:20,100,96.9
01.06.2018,03:21:30,100,96.7
01.06.2018,03:21:40,100,96.8
01.06.2018,03:21:50,100,96.7
01.06.2018,03:22:00,100,96.7
01.06.2018,03:22:10,100,96.7
01.06.2018,03:22:20,100,96.6
01.06.2018,03:22:30,100,96.7
01.06.2018,03:22:40,100,96.8
01.06.2018,03:22:50,100,96.4
01.06.2018,03:23:00,100,96.6
01.06.2018,03:23:10,100.1,96.6
01.06.2018,03:23:20,99.9,96.6
01.06.2018,03:23:30,99.9,96.6
01.06.2018,03:23:40,100.1,96.6
01.06.2018,03:23:50,100,96.6
01.06.2018,03:24:00,100,96.5
01.06.2018,03:24:10,100,96.6
01.06.2018,03:24:20,100.1,96.5
01.06.2018,03:24:30,100.1,96.7
01.06.2018,03:24:40,100,96.6
01.06.2018,03:24:50,100.1,96.6
01.06.2018,03:25:00,100.1,96.6
01.06.2018,03:25:10,100.1,96.5
01.06.2018,03:25:20,100.1,96.6
01.06.2018,03:25:30,100.1,96.6
01.06.2018,03:25:40,100.1,96.6
01.06.2018,03:25:50,100,96.6
01.06.2018,03:26:00,99.9,96.6
01.06.2018,03:26:10,100,96.6
01.06.2018,03:26:20,100.1,96.6
01.06.2018,03:26:30,100.1,96.6
01.06.2018,03:26:40,100.1,96.6
01.06.2018,03:26:50,100.1,96.6
01.06.2018,03:27:00,99.9,96.6
01.06.2018,03:27:10,100.2,96.5
01.06.2018,03:27:20,100,96.5
01.06.2018,03:27:30,100,96.5
01.06.2018,03:27:40,100.1,96.6
01.06.2018,03:27:50,100,96.5
01.06.2018,03:28:00,100,96.5
01.06.2018,03:28:10,100,96.4
01.06.2018,03:28:20,100,96.5
01.06.2018,03:28:30,100,96.4
01.06.2018,03:28:40,100,96.4
01.06.2018,03:28:50,100.1,96.3
01.06.2018,03:29:00,100,96.4
01.06.2018,03:29:10,100.1,96.4
01.06.2018,03:29:20,100.1,96.2
01.06.2018,03:29:30,100.1,96.3
01.06.2018,03:29:40,100.1,96.3
01.06.2018,03:29:50,100.2,96.4
01.06.2018,03:30:00,100,96.3
01.06.2018,03:30:10,100.1,96.3
01.06.2018,03:30:20,100.1,96.2
01.06.2018,03:30:30,100,96.2
01.06.2018,03:30:40,100.1,96.2
01.06.2018,03:30:50,100,96.3
01.06.2018,03:31:00,100,96.3
01.06.2018,03:31:10,100,96.2
01.06.2018,03:31:20,100,96.2
01.06.2018,03:31:30,100,96.2
01.06.2018,03:31:40,100.1,96.1
01.06.2018,03:31:50,100.1,96
01.06.2018,03:32:00,100,96
01.06.2018,03:32:10,100,96.1
01.06.2018,03:32:20,100,96
01.06.2018,03:32:30,100,95.9
01.06.2018,03:32:40,100,96
01.06.2018,03:32:50,99.9,96
01.06.2018,03:33:00,100,96.1
01.06.2018,03:33:10,100,96
01.06.2018,03:33:20,100.1,95.9
01.06.2018,03:33:30,100,96
01.06.2018,03:33:40,100,95.9
01.06.2018,03:33:50,100,95.8
01.06.2018,03:34:00,100.1,95.9
01.06.2018,03:34:10,100,95.8
01.06.2018,03:34:20,100,95.7
01.06.2018,03:34:30,100,95.9
01.06.2018,03:34:40,100.2,95.8
01.06.2018,03:34:50,100.2,95.8
01.06.2018,03:35:00,100.1,95.8
01.06.2018,03:35:10,100,95.8
01.06.2018,03:35:20,100,95.8
01.06.2018,03:35:30,100,95.8
01.06.2018,03:35:40,100,95.7
01.06.2018,03:35:50,100,95.6
01.06.2018,03:36:00,100,95.7
01.06.2018,03:36:10,100,95.7
01.06.2018,03:36:20,100,95.7
01.06.2018,03:36:30,100,95.7
01.06.2018,03:36:40,100,95.7
01.06.2018,03:36:50,100,95.6
01.06.2018,03:37:00,100,95.5
01.06.2018,03:37:10,100,95.5
01.06.2018,03:37:20,100,95.6
01.06.2018,03:37:30,100,95.6
01.06.2018,03:37:40,100,95.5
01.06.2018,03:37:50,100,95.5
01.06.2018,03:38:00,100,95.4
01.06.2018,03:38:10,100,95.5
01.06.2018,03:38:20,100,95.4
01.06.2018,03:38:30,100,95.4
01.06.2018,03:38:40,100,95.4
01.06.2018,03:38:50,100,95.4
01.06.2018,03:39:00,100,95.4
01.06.2018,03:39:10,100,95.3
01.06.2018,03:39:20,100,95.4
01.06.2018,03:39:30,100,95.4
01.06.2018,03:39:40,100,95.3
01.06.2018,03:39:50,100,95.4
01.06.2018,03:40:00,100,95.3
01.06.2018,03:40:10,100,95.3
01.06.2018,03:40:20,100,95.3
01.06.2018,03:40:30,100,95.2
01.06.2018,03:40:40,100,95.2
01.06.2018,03:40:50,100,95.3
01.06.2018,03:41:00,100,95.3
01.06.2018,03:41:10,100,95.2
01.06.2018,03:41:20,100,95.2
01.06.2018,03:41:30,100,95.2
01.06.2018,03:41:40,100,95.1
01.06.2018,03:41:50,100,95.1
01.06.2018,03:42:00,100,95.2
01.06.2018,03:42:10,100,95.2
01.06.2018,03:42:20,100,95.1
01.06.2018,03:42:30,100,95.1
01.06.2018,03:42:40,100,95.1
01.06.2018,03:42:50,100,95.1
01.06.2018,03:43:00,100,95.1
01.06.2018,03:43:10,100,95.1
01.06.2018,03:43:20,99.9,95.2
01.06.2018,03:43:30,99.9,95.1
01.06.2018,03:43:40,100,95
01.06.2018,03:43:50,100,95.1
01.06.2018,03:44:00,100.1,95.1
01.06.2018,03:44:10,100,95.1
01.06.2018,03:44:20,100.1,95.1
01.06.2018,03:44:30,100,95.2
01.06.2018,03:44:40,100.1,95.1
01.06.2018,03:44:50,100,95.1
01.06.2018,03:45:00,100,95.2
01.06.2018,03:45:10,100,95.1
01.06.2018,03:45:20,100,95.1
01.06.2018,03:45:30,100,95
01.06.2018,03:45:40,100,95.1
01.06.2018,03:45:50,100.1,95
01.06.2018,03:46:00,100,95
01.06.2018,03:46:10,100.1,94.9
01.06.2018,03:46:20,100.1,95
01.06.2018,03:46:30,100.1,94.9
01.06.2018,03:46:40,100,95
01.06.2018,03:46:50,100.1,94.9
01.06.2018,03:47:00,100,94.9
01.06.2018,03:47:10,100.1,94.9
01.06.2018,03:47:20,100.1,94.8
01.06.2018,03:47:30,100.1,94.8
01.06.2018,03:47:40,100,94.8
01.06.2018,03:47:50,100,94.8
01.06.2018,03:48:00,100,94.7
01.06.2018,03:48:10,100,94.8
01.06.2018,03:48:20,100.1,94.7
01.06.2018,03:48:30,100.1,94.7
01.06.2018,03:48:40,100.1,94.6
01.06.2018,03:48:50,100.1,94.7
01.06.2018,03:49:00,100,94.7
01.06.2018,03:49:10,100,94.6
01.06.2018,03:49:20,100,94.6
01.06.2018,03:49:30,100,94.6
01.06.2018,03:49:40,100.1,94.7
01.06.2018,03:49:50,100.1,94.5
01.06.2018,03:50:00,100.1,94.5
01.06.2018,03:50:10,100.1,94.4
01.06.2018,03:50:20,100,94.4
01.06.2018,03:50:30,100,94.5
01.06.2018,03:50:40,100.1,94.4
01.06.2018,03:50:50,100.1,94.4
01.06.2018,03:51:00,100,94.4
01.06.2018,03:51:10,100,94.5
01.06.2018,03:51:20,100,94.4
01.06.2018,03:51:30,100,94.3
01.06.2018,03:51:40,100,94.3
01.06.2018,03:51:50,100,94.4
01.06.2018,03:52:00,99.9,94.3
01.06.2018,03:52:10,100.1,94.3
01.06.2018,03:52:20,100,94.3
01.06.2018,03:52:30,99.9,94.3
01.06.2018,03:52:40,100,94.2
01.06.2018,03:52:50,100,94.2
01.06.2018,03:53:00,100,94.2
01.06.2018,03:53:10,100,94.2
01.06.2018,03:53:20,100.1,94.1
01.06.2018,03:53:30,100,94.1
01.06.2018,03:53:40,100,94.1
01.06.2018,03:53:50,100.1,94.1
